https://www.bilibili.com/video/BV1984y1L7Fu,2023年最新golang教程【云原生/docker/k8s/devops】，从入门到实战，全程干货!!!带你轻松拿下golang语言,2023/1/31 23:40,CPP秘籍,2832,67,48,325,7,"知识,野生技能协会,c++,golang云原生,golang项目,docker,go语言,k8s,go教程,devops"
https://www.bilibili.com/video/BV1ZM411w7Ft,【2023版】golang语言教程（附源码），从基础入门到项目实战（docker/k8s/持续集成/工程组件/分布式中间件/云原生/项目实战）一百多集学完即就业,2023/2/17 23:44,B站_C学院,4989,101,41,646,13,"知识,职业职场,科技,go实战项目,go学习路线,计算机技术,go,go,golang,devops,go语言,云原生"
https://www.bilibili.com/video/BV1854y1u76Z,【40k上岸京东开发岗】全靠了这套golang云原生教程【golang/云原生/docker/devops/k8s/持续集成/分布式/etcd/ipfs】,2023/3/3 19:00,零声教育_小旷吖,5184,83,63,616,27,"知识,野生技能协会,编程语言,golang项目实战,分布式,go语言,微服务,docker,devops,k8s,grpc,服务网格"
https://www.bilibili.com/video/BV1k24y1E7a7,【2023最新版】golang零基础入门自学教程，现在分享给大家，入门到精通，学完即可就业！ 涉及（go语言/分布式/微服务/devops）等知识点讲解,2023/3/21 16:31,零声教育_雨眠老师,35000,314,225,2078,120,"科技,计算机技术,编程语言,golang框架,golang开发,golang入门,golang特性,入门到精通,golang,gin,go语言,并发编程"
https://www.bilibili.com/video/BV1qb411R7MP,【2023版】华为集团102小时内部培训的go语言（golang开发）教程，全套600集，就怕你不学（golang项目/golang开发）,2023/2/17 17:45,Abhay丶,15000,401,372,1251,46,"知识分享官,计算机,编程,程序员,知识,野生技能协会,golang开发,go语言,java,golang,golang实战"
https://www.bilibili.com/video/BV1984y1J79R,go语言入门全套课程--从小白到高高手,2023/2/24 11:48,A不语l,776,10,2,72,1,"程序员,知识,校园学习,入门,小白,语言,go,课程,教程,全套,基础,golang"
https://www.bilibili.com/video/BV1Bs4y157Cj,2023最新golang（go语言）全系列讲解 一天学会别人0.5年学不完的内容 超详细高效率学习！【java丨马士兵】,2023/3/10 13:49,马士兵课堂,3308,103,22,224,58,"编程,程序员,野生技术协会,技术宅,公开课,科技,计算机技术,it,编程语言,学习,java,golang,科技猎手2023"
https://www.bilibili.com/video/BV1pW4y197Nq,【2023年学编程】一周从零基础到go语言实战开发高手,2023/6/11 21:51,物语终焉2023,2632,31,17,186,4,"知识,野生技能协会,go,go语言,golang"
https://www.bilibili.com/video/BV1XN41167PH,抛弃java拥抱go，聊聊我的转go心得吧！,2023/6/17 20:59,我是健健哥,12000,77,21,42,7,"itbook多得,编程,程序员,必剪创作,知识,职业职场,java,golang"
https://www.bilibili.com/video/BV1vV411g73X,go学什么框架收益高? all in k8s,2023/6/28 0:06,CNNetworks,7362,131,32,317,12,"编程,必剪创作,知识,职业职场,it,框架,go,web,架构,golang,k8s"
https://www.bilibili.com/video/BV18Y4y1C7K2,0起点-go+gorm+gin+typescript+vite+vue3通用开发框架实战,2023/3/6 21:41,dotdancer,16000,294,249,1259,63,"科技,计算机技术,elementplus,vue3全家桶,golangweb开发,go+gorm+gin实战,pinina,linux+go+mysql+redis,golang入门实战,前端开发,typescript,web前端"
https://www.bilibili.com/video/BV1jR4y1B7wY,go运维开发架构班,2023/2/11 17:39,爱吃蓝猫的代码狗,6756,80,52,570,31,"程序员,科技,计算机技术,go,运维,区块链,运维开发"
https://www.bilibili.com/video/BV1584y1G7Ln,第169期 运维转运维开发必须要学go语言吗 python是不是已经过时了,2023/3/26 14:22,小乙运维杂货铺,3064,24,5,20,1,"互联网,科技,计算机技术,运维,运维开发,operator,kubernetes,crd,源码解读,打卡挑战"
https://www.bilibili.com/video/BV18M4y1z7uJ,第173期 运维进阶应该学go搞普罗或k8s 还是专注linux内核优化,2023/3/30 13:35,小乙运维杂货铺,1891,9,1,17,0,"互联网,科技,计算机技术,运维,运维开发,operator,kubernetes,crd,源码解读,打卡挑战"
https://www.bilibili.com/video/BV1m84y1N7dc,第149期 运维不要抗拒学习k8s项目的go源码 战胜心魔 不懂源码只能做表面工作拿不到高薪,2023/3/2 16:02,小乙运维杂货铺,1404,20,9,18,2,"互联网,科技,计算机技术,运维,运维开发,operator,kubernetes,crd,源码解读,打卡挑战"
https://www.bilibili.com/video/BV1Fk4y1i7o9,go语言实战流媒体视频网站,2023/4/7 3:02,Mainovo,15000,459,457,1746,47,"科技,计算机技术,视频,学习,go,教程,网站,实战,入门到精通,流媒体,golang,高并发,星动安利大作战·春日篇"
https://www.bilibili.com/video/BV1Ca4y1N7GU,【项目实战】基于 golang、webrtc 实现 在线会议 (弃坑了。。。),2023/4/12 22:21,GetcharZp,5217,94,68,328,6,"知识,野生技能协会,golang,webrtc,在线会议"
https://www.bilibili.com/video/BV17h4y177Cn,【练手项目】基于gin+vue3一步一步实战开发后台管理系统,2023/7/16 20:42,学灯网,1696,23,11,103,7,"知识,校园学习,gin,vue,go语言,goweb,goland"
https://www.bilibili.com/video/BV1H44y1w7j5,为反射正名,2023/8/4 18:39,高性能golang,3816,83,28,86,4,"科技,计算机技术,反射,go,golang,go语言"
https://www.bilibili.com/video/BV1Dz4y1v7sL,fyne2.3.5发布了，激动人心的2.4.0也快了,2023/6/9 22:27,bl4cyy,1472,12,4,7,4,"今天也要好好工作,必剪创作,科技,计算机技术,go,fyne,gui,跨平台,界面开发,go语言"
https://www.bilibili.com/video/BV1fa4y1u7E4,go语言的又一个跨平台对话框库,2023/5/19 12:14,bl4cyy,853,12,2,1,1,"打工人的日常记录,必剪创作,科技,计算机技术,go,fyne,对话框,跨平台,gui,界面开发,go语言,生活万花筒6.0·沸腾吧！青年"
https://www.bilibili.com/video/BV1dP411k7aN,go语言好库之一个强大的终端ui框架,2023/7/19 6:38,bl4cyy,3236,49,13,102,8,"今天也要好好工作,计算机,编程,必剪创作,科技,计算机技术,ui,学习,bubbletea,好库,tui,go语言"
https://www.bilibili.com/video/BV19G4y1Q74e,一个让gopher 眼泛泪光的客户端框架：wails,2023/1/28 10:54,小叉RAY,2944,69,23,52,6,"必剪创作,科技,软件应用,wails,go语言项目实战,go客户端,go语言,数量取胜"
https://www.bilibili.com/video/BV11x4y1c7La,goland高效技巧（一）,2023/2/18 15:15,痴货发明家,5864,146,46,182,13,"golang,科技,计算机技术,go语言,goland"
https://www.bilibili.com/video/BV1jA411m7Dy,goland高效技巧（二）,2023/2/22 16:10,痴货发明家,3498,89,43,103,3,"golang,科技,计算机技术,go语言,goland"
https://www.bilibili.com/video/BV1GM411c7Nn,5个超级有用的json操作#书里没有的golang小技巧,2023/2/20 19:44,小叉RAY,4443,214,31,142,13,"编程,科技,软件应用,技巧,教程,golang,json,编程开发"
https://www.bilibili.com/video/BV16Y4y1U7ru,如何优雅地查询数据库#书里没有的golang小技巧,2023/2/23 20:35,小叉RAY,5872,315,64,247,21,"编程,科技,软件应用,编程语言,体验,函数式编程,优化,golang,go语言"
https://www.bilibili.com/video/BV1qj411G7MD,如何优化定时任务的性能 #书里没有的golang小技巧,2023/2/27 10:05,小叉RAY,5085,250,61,220,23,"科技,软件应用,小技巧,时间轮,分布式,golang,go语言,编程开发,架构师"
https://www.bilibili.com/video/BV158411u7zh,如何写出漂亮的构造函数#书里几乎没有的golang小技巧,2023/2/9 21:02,小叉RAY,7432,344,43,234,22,"科技,软件应用,小技巧,教程,option模式,golang,编程开发,option,构造函数"
https://www.bilibili.com/video/BV1Ys4y1a7xy,方法接收器悖论#书里几乎没有的golang小技巧,2023/2/16 11:40,小叉RAY,2943,86,6,58,2,"科技,软件应用,小技巧,方法,golang,编程开发"
https://www.bilibili.com/video/BV14D4y1w7xP,闭包为何具有记忆效应#书里没有的golang小技巧,2023/2/16 18:57,小叉RAY,3642,138,11,94,9,"编程,科技,软件应用,小技巧,技巧,方法,golang,编程开发"
https://www.bilibili.com/video/BV1uT41197i4,空接口陷阱#书里几乎没有的golang小技巧,2023/2/9 13:32,小叉RAY,5105,259,24,155,10,"科技,软件应用,go,小技巧,源代码,陷阱,golang,编程开发"
https://www.bilibili.com/video/BV1Gy4y1f7S9,糟糕！结构体嵌套有陷阱#书里没有的golang小技巧,2023/2/22 18:51,小叉RAY,2898,110,30,36,5,"编程,科技,软件应用,技巧,陷阱,接口,结构体,golang"
https://www.bilibili.com/video/BV1Sg4y1H7ZM,如何快速定位错误发生的位置#书里几乎没有的golang小技巧,2023/2/26 18:03,小叉RAY,3208,138,18,87,7,"科技,软件应用,小技巧,go,错误,golang,go语言,编程开发"
https://www.bilibili.com/video/BV1sM4y1o7Rt,如何让错误处理更加优雅 #书里没有的golang小技巧,2023/2/27 21:31,小叉RAY,7964,363,59,220,23,"科技,软件应用,编程语言,优雅,小技巧,处理,错误,golang,go语言,编程开发"
https://www.bilibili.com/video/BV1h8411R7eE,错误处理的正确方式,2023/8/12 6:27,高性能golang,6348,142,41,104,7,"科技,计算机技术,go,go语言,错误处理"
https://www.bilibili.com/video/BV1DW4y1f7oh,高频语法--goalng panic与recover,2023/7/11 5:30,高性能golang,3103,78,22,61,4,"科技,计算机技术,go,recover,panic,go语言"
https://www.bilibili.com/video/BV1zM41157Ej,golang并发利器channel,2023/4/25 20:20,高性能golang,2361,58,43,71,3,"科技,计算机技术,go,golang,go语言,channel"
https://www.bilibili.com/video/BV1Zo4y1G7g7,"go并行处理文件,递归遍历目录",2023/5/26 22:00,高性能golang,4759,135,38,241,8,"科技,计算机技术,读写文件,遍历目录,并行,文件,并发,go,golang,go语言,协程"
https://www.bilibili.com/video/BV1ZP411D7RN,viper解析配置文件,2023/6/6 6:00,高性能golang,4235,90,34,140,6,"科技,计算机技术,go,golang,配置文件,viper,go语言"
https://www.bilibili.com/video/BV1M54y1A79v,06-go-web开发-通过viper读取系统配置文件,2023/2/20 0:54,dotdancer,974,11,0,23,4,"必剪创作,知识,野生技能协会,前端学golang,go,web开发,golang"
https://www.bilibili.com/video/BV1iv4y1W7Db,04-go-web开发-以自定义树节点解析json文件创建目录结构,2023/2/18 11:23,dotdancer,200,2,0,2,0,"必剪创作,知识,野生技能协会,golang开发,前端学golang,go-web开发,golang基础学习"
https://www.bilibili.com/video/BV1sT411D7gA,05-go-web开发-通过typescript解析json文件创建目录结构,2023/2/19 2:48,dotdancer,269,3,4,7,0,"必剪创作,知识,野生技能协会,go-web开发,typescript开发,go,golang"
https://www.bilibili.com/video/BV1b8411c7Dd,03-typescript-vue3-目录结构的调整,2023/3/9 23:35,dotdancer,382,3,0,3,1,"科技,计算机技术,pinia,go+gorm+gin,typescript,web前端,vue3"
https://www.bilibili.com/video/BV1FL411y7Ld,04-typescript-vue3-部分插件的安装,2023/3/9 23:42,dotdancer,316,2,0,2,1,"科技,计算机技术,pinia,go+gorm+gin,typescript,web前端,vue3"
https://www.bilibili.com/video/BV15Y4y1y7eb,05-typescript-vue3-vite-config.ts的配置,2023/3/9 23:42,dotdancer,476,3,2,17,0,"科技,计算机技术,pinia,go+gorm+gin,javascript,vue,typescript,web前端,vue3"
